,place,extraction_dt,car_group,start_date,end_date,start_time,end_time,cars,prices
159,CGH,2021-10-28 12:17:09.552425,GRUPO AX - MOVIDA ON,06/11/2021,21/11/2021,08:00,08:00, Mobi Like ou similar ,135.21
160,CGH,2021-10-28 12:17:09.552425,GRUPO B - ECONÔMICO,06/11/2021,21/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",154.35
161,CGH,2021-10-28 12:17:09.552425,GRUPO BS - ECONÔMICO SEDAN,06/11/2021,21/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",169.06
162,CGH,2021-10-28 12:17:09.552425,GRUPO BX - ECONÔMICO PLUS,06/11/2021,21/11/2021,08:00,08:00, HB20 ou Similar ,156.07
163,CGH,2021-10-28 12:17:09.552425,GRUPO C - COMPACTO,06/11/2021,21/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",172.58
164,CGH,2021-10-28 12:17:09.552425,GRUPO D - HATCH AUTOMÁTICO,06/11/2021,21/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",179.51
165,CGH,2021-10-28 12:17:09.552425,GRUPO F - SEDAN COMPACTO S,06/11/2021,21/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",183.52
166,CGH,2021-10-28 12:17:09.552425,GRUPO FX - SEDAN AUTOMÁTICO,06/11/2021,21/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",216.63
167,CGH,2021-10-28 12:17:09.552425,GRUPO G - SUV MANUAL,06/11/2021,21/11/2021,08:00,08:00, Duster ou similar  ,232.22
168,CGH,2021-10-28 12:17:09.552425,GRUPO H - SUV AUTOMÁTICA,06/11/2021,21/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",236.55
169,CGH,2021-10-28 12:17:09.552425,GRUPO HN - NOVO NISSAN KICKS,06/11/2021,21/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,357.34
170,CGH,2021-10-28 12:17:09.552425,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,06/11/2021,21/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",254.74
171,CGH,2021-10-28 12:17:09.552425,GRUPO HX - SUV AUTOMÁTICA PLUS,06/11/2021,21/11/2021,08:00,08:00," Creta, T-cross ou Similar ",328.76
172,CGH,2021-10-28 12:17:09.552425,GRUPO JC - MOVIDA CARGO,06/11/2021,21/11/2021,08:00,08:00," Doblo Cargo, ou similar ",227.47
173,CGH,2021-10-28 12:17:09.552425,GRUPO MJ - FURGÃO PREMIUM,06/11/2021,21/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",435.57
174,CGH,2021-10-28 12:17:09.552425,GRUPO MR - FURGÃO PREMIUM,06/11/2021,21/11/2021,08:00,08:00," Boxer, Jumper ou Similar ",531.86
175,CGH,2021-10-28 12:17:09.552425,GRUPO QX - EXECUTIVO AUTOMÁTICO,06/11/2021,21/11/2021,08:00,08:00," Cruze sedan/Hatch, Jetta, Corolla, e Similar ",430.09
176,CGH,2021-10-28 12:17:09.552425,GRUPO SX - CAMINHONETE 4X4,06/11/2021,21/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,614.36
177,GRU,2021-10-28 12:17:26.148908,GRUPO AX - MOVIDA ON,06/11/2021,21/11/2021,08:00,08:00, Mobi Like ou similar ,142.81
178,GRU,2021-10-28 12:17:26.148908,GRUPO B - ECONÔMICO,06/11/2021,21/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",153.75
179,GRU,2021-10-28 12:17:26.148908,GRUPO BS - ECONÔMICO SEDAN,06/11/2021,21/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",164.14
180,GRU,2021-10-28 12:17:26.148908,GRUPO BX - ECONÔMICO PLUS,06/11/2021,21/11/2021,08:00,08:00, HB20 ou Similar ,155.48
181,GRU,2021-10-28 12:17:26.148908,GRUPO C - COMPACTO,06/11/2021,21/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",161.95
182,GRU,2021-10-28 12:17:26.148908,GRUPO D - HATCH AUTOMÁTICO,06/11/2021,21/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",168.89
183,GRU,2021-10-28 12:17:26.148908,GRUPO F - SEDAN COMPACTO S,06/11/2021,21/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",170.17
184,GRU,2021-10-28 12:17:26.148908,GRUPO FX - SEDAN AUTOMÁTICO,06/11/2021,21/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",216.95
185,GRU,2021-10-28 12:17:26.148908,GRUPO G - SUV MANUAL,06/11/2021,21/11/2021,08:00,08:00, Duster ou similar ,242.06
186,GRU,2021-10-28 12:17:26.148908,GRUPO H - SUV AUTOMÁTICA,06/11/2021,21/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",246.4
187,GRU,2021-10-28 12:17:26.148908,GRUPO HN - NOVO NISSAN KICKS,06/11/2021,21/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,316.64
188,GRU,2021-10-28 12:17:26.148908,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,06/11/2021,21/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",264.59
189,GRU,2021-10-28 12:17:26.148908,GRUPO HX - SUV AUTOMÁTICA PLUS,06/11/2021,21/11/2021,08:00,08:00," Creta, T-cross ou Similar ",288.05
190,GRU,2021-10-28 12:17:26.148908,GRUPO J - MINIVAN,06/11/2021,21/11/2021,08:00,08:00," Doblo Passeio, Spin ou similar ",207.83
191,GRU,2021-10-28 12:17:26.148908,GRUPO JC - MOVIDA CARGO,06/11/2021,21/11/2021,08:00,08:00," Doblo Cargo, ou similar ",223.1
192,GRU,2021-10-28 12:17:26.148908,GRUPO KX - SUV PREMIUM 7 Lugares,06/11/2021,21/11/2021,08:00,08:00," Tiguan 7L, Tiggo 8 7L ou similar ",644.65
193,GRU,2021-10-28 12:17:26.148908,GRUPO MJ - FURGÃO PREMIUM,06/11/2021,21/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",440.93
194,GRU,2021-10-28 12:17:26.148908,GRUPO SX - CAMINHONETE 4X4,06/11/2021,21/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,573.65
195,CGH,2021-10-28 12:17:27.161688,GRUPO AX - MOVIDA ON,07/11/2021,22/11/2021,08:00,08:00, Mobi Like ou similar ,125.68
196,CGH,2021-10-28 12:17:27.161688,GRUPO B - ECONÔMICO,07/11/2021,22/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",144.81
197,CGH,2021-10-28 12:17:27.161688,GRUPO BS - ECONÔMICO SEDAN,07/11/2021,22/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",159.54
198,CGH,2021-10-28 12:17:27.161688,GRUPO BX - ECONÔMICO PLUS,07/11/2021,22/11/2021,08:00,08:00, HB20 ou Similar ,146.55
199,CGH,2021-10-28 12:17:27.161688,GRUPO C - COMPACTO,07/11/2021,22/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",163.06
200,CGH,2021-10-28 12:17:27.161688,GRUPO D - HATCH AUTOMÁTICO,07/11/2021,22/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",169.98
201,CGH,2021-10-28 12:17:27.161688,GRUPO F - SEDAN COMPACTO S,07/11/2021,22/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",173.99
202,CGH,2021-10-28 12:17:27.161688,GRUPO FX - SEDAN AUTOMÁTICO,07/11/2021,22/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",207.1
203,CGH,2021-10-28 12:17:27.161688,GRUPO G - SUV MANUAL,07/11/2021,22/11/2021,08:00,08:00, Duster ou similar ,232.22
204,CGH,2021-10-28 12:17:27.161688,GRUPO H - SUV AUTOMÁTICA,07/11/2021,22/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",236.55
205,CGH,2021-10-28 12:17:27.161688,GRUPO HN - NOVO NISSAN KICKS,07/11/2021,22/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,347.81
206,CGH,2021-10-28 12:17:27.161688,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,07/11/2021,22/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",254.74
207,CGH,2021-10-28 12:17:27.161688,GRUPO HX - SUV AUTOMÁTICA PLUS,07/11/2021,22/11/2021,08:00,08:00," Creta, T-cross ou Similar ",319.24
208,CGH,2021-10-28 12:17:27.161688,GRUPO JC - MOVIDA CARGO,07/11/2021,22/11/2021,08:00,08:00," Doblo Cargo, ou similar ",217.65
209,CGH,2021-10-28 12:17:27.161688,GRUPO MJ - FURGÃO PREMIUM,07/11/2021,22/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",426.03
210,CGH,2021-10-28 12:17:27.161688,GRUPO MR - FURGÃO PREMIUM,07/11/2021,22/11/2021,08:00,08:00," Boxer, Jumper ou Similar ",531.86
211,CGH,2021-10-28 12:17:27.161688,GRUPO QX - EXECUTIVO AUTOMÁTICO,07/11/2021,22/11/2021,08:00,08:00," Cruze sedan/Hatch, Jetta, Corolla, e Similar ",420.56
212,CGH,2021-10-28 12:17:27.161688,GRUPO SX - CAMINHONETE 4X4,07/11/2021,22/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,604.83
213,GRU,2021-10-28 12:17:26.063952,GRUPO AX - MOVIDA ON,07/11/2021,22/11/2021,08:00,08:00, Mobi Like ou similar ,132.42
214,GRU,2021-10-28 12:17:26.063952,GRUPO B - ECONÔMICO,07/11/2021,22/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",143.36
215,GRU,2021-10-28 12:17:26.063952,GRUPO BS - ECONÔMICO SEDAN,07/11/2021,22/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",153.75
216,GRU,2021-10-28 12:17:26.063952,GRUPO BX - ECONÔMICO PLUS,07/11/2021,22/11/2021,08:00,08:00, HB20 ou Similar ,145.09
217,GRU,2021-10-28 12:17:26.063952,GRUPO C - COMPACTO,07/11/2021,22/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",151.56
218,GRU,2021-10-28 12:17:26.063952,GRUPO D - HATCH AUTOMÁTICO,07/11/2021,22/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",158.49
219,GRU,2021-10-28 12:17:26.063952,GRUPO F - SEDAN COMPACTO S,07/11/2021,22/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",159.77
220,GRU,2021-10-28 12:17:26.063952,GRUPO FX - SEDAN AUTOMÁTICO,07/11/2021,22/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",206.56
221,GRU,2021-10-28 12:17:26.063952,GRUPO G - SUV MANUAL,07/11/2021,22/11/2021,08:00,08:00, Duster ou similar ,231.67
222,GRU,2021-10-28 12:17:26.063952,GRUPO H - SUV AUTOMÁTICA,07/11/2021,22/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",236.0
223,GRU,2021-10-28 12:17:26.063952,GRUPO HN - NOVO NISSAN KICKS,07/11/2021,22/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,306.24
224,GRU,2021-10-28 12:17:26.063952,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,07/11/2021,22/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",254.19
225,GRU,2021-10-28 12:17:26.063952,GRUPO HX - SUV AUTOMÁTICA PLUS,07/11/2021,22/11/2021,08:00,08:00," Creta, T-cross ou Similar ",277.66
226,GRU,2021-10-28 12:17:26.063952,GRUPO J - MINIVAN,07/11/2021,22/11/2021,08:00,08:00," Doblo Passeio, Spin ou similar ",197.43
227,GRU,2021-10-28 12:17:26.063952,GRUPO JC - MOVIDA CARGO,07/11/2021,22/11/2021,08:00,08:00," Doblo Cargo, ou similar ",212.38
228,GRU,2021-10-28 12:17:26.063952,GRUPO KX - SUV PREMIUM 7 Lugares,07/11/2021,22/11/2021,08:00,08:00," Tiguan 7L, Tiggo 8 7L ou similar ",634.25
229,GRU,2021-10-28 12:17:26.063952,GRUPO MJ - FURGÃO PREMIUM,07/11/2021,22/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",430.54
230,GRU,2021-10-28 12:17:26.063952,GRUPO SX - CAMINHONETE 4X4,07/11/2021,22/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,563.26
231,CGH,2021-10-28 12:17:31.232429,GRUPO AX - MOVIDA ON,31/10/2021,15/11/2021,08:00,08:00, Mobi Like ou similar ,211.56
232,CGH,2021-10-28 12:17:31.232429,GRUPO B - ECONÔMICO,31/10/2021,15/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",233.43
233,CGH,2021-10-28 12:17:31.232429,GRUPO BS - ECONÔMICO SEDAN,31/10/2021,15/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",253.13
234,CGH,2021-10-28 12:17:31.232429,GRUPO BX - ECONÔMICO PLUS,31/10/2021,15/11/2021,08:00,08:00, HB20 ou Similar ,235.17
235,CGH,2021-10-28 12:17:31.232429,GRUPO C - COMPACTO,31/10/2021,15/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",251.68
236,CGH,2021-10-28 12:17:31.232429,GRUPO D - HATCH AUTOMÁTICO,31/10/2021,15/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",264.66
237,CGH,2021-10-28 12:17:31.232429,GRUPO F - SEDAN COMPACTO S,31/10/2021,15/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",263.52
238,CGH,2021-10-28 12:17:31.232429,GRUPO FX - SEDAN AUTOMÁTICO,31/10/2021,15/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",300.27
239,CGH,2021-10-28 12:17:31.232429,GRUPO H - SUV AUTOMÁTICA,31/10/2021,15/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",329.72
240,CGH,2021-10-28 12:17:31.232429,GRUPO HN - NOVO NISSAN KICKS,31/10/2021,15/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,463.79
241,CGH,2021-10-28 12:17:31.232429,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,31/10/2021,15/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",347.91
242,CGH,2021-10-28 12:17:31.232429,GRUPO JC - MOVIDA CARGO,31/10/2021,15/11/2021,08:00,08:00," Doblo Cargo, ou similar ",463.12
243,CGH,2021-10-28 12:17:31.232429,GRUPO MJ - FURGÃO PREMIUM,31/10/2021,15/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",529.23
244,CGH,2021-10-28 12:17:31.232429,GRUPO MR - FURGÃO PREMIUM,31/10/2021,15/11/2021,08:00,08:00," Boxer, Jumper ou Similar ",531.86
245,CGH,2021-10-28 12:17:31.232429,GRUPO QX - EXECUTIVO AUTOMÁTICO,31/10/2021,15/11/2021,08:00,08:00," Cruze sedan/Hatch, Jetta, Corolla, e Similar ",524.41
246,GRU,2021-10-28 12:17:59.654654,GRUPO AX - MOVIDA ON,31/10/2021,15/11/2021,08:00,08:00, Mobi Like ou similar ,173.99
247,GRU,2021-10-28 12:17:59.654654,GRUPO B - ECONÔMICO,31/10/2021,15/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",198.62
248,GRU,2021-10-28 12:17:59.654654,GRUPO BS - ECONÔMICO SEDAN,31/10/2021,15/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",213.34
249,GRU,2021-10-28 12:17:59.654654,GRUPO BX - ECONÔMICO PLUS,31/10/2021,15/11/2021,08:00,08:00, HB20 ou Similar ,200.34
250,GRU,2021-10-28 12:17:59.654654,GRUPO C - COMPACTO,31/10/2021,15/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",230.66
251,GRU,2021-10-28 12:17:59.654654,GRUPO D - HATCH AUTOMÁTICO,31/10/2021,15/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",243.65
252,GRU,2021-10-28 12:17:59.654654,GRUPO F - SEDAN COMPACTO S,31/10/2021,15/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",229.19
253,GRU,2021-10-28 12:17:59.654654,GRUPO G - SUV MANUAL,31/10/2021,15/11/2021,08:00,08:00, Duster ou similar ,216.1
254,GRU,2021-10-28 12:17:59.654654,GRUPO H - SUV AUTOMÁTICA,31/10/2021,15/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",220.42
255,GRU,2021-10-28 12:17:59.654654,GRUPO HN - NOVO NISSAN KICKS,31/10/2021,15/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,424.39
256,GRU,2021-10-28 12:17:59.654654,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,31/10/2021,15/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",238.61
257,GRU,2021-10-28 12:17:59.654654,GRUPO HX - SUV AUTOMÁTICA PLUS,31/10/2021,15/11/2021,08:00,08:00," Creta, T-cross ou Similar ",395.81
258,GRU,2021-10-28 12:17:59.654654,GRUPO J - MINIVAN,31/10/2021,15/11/2021,08:00,08:00," Doblo Passeio, Spin ou similar ",423.25
259,GRU,2021-10-28 12:17:59.654654,GRUPO JC - MOVIDA CARGO,31/10/2021,15/11/2021,08:00,08:00," Doblo Cargo, ou similar ",463.12
260,GRU,2021-10-28 12:17:59.654654,GRUPO KX - SUV PREMIUM 7 Lugares,31/10/2021,15/11/2021,08:00,08:00," Tiguan 7L, Tiggo 8 7L ou similar ",853.69
261,GRU,2021-10-28 12:17:59.654654,GRUPO MJ - FURGÃO PREMIUM,31/10/2021,15/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",513.56
262,GRU,2021-10-28 12:17:59.654654,GRUPO SX - CAMINHONETE 4X4,31/10/2021,15/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut)  ,1126.29
263,GRU,2021-10-28 12:17:59.654654,GRUPO XE - EXECUTIVO ELÉTRICO,31/10/2021,15/11/2021,08:00,08:00, LEAF ou similar ,316.22
264,CGH,2021-10-28 12:17:59.635862,GRUPO H - SUV AUTOMÁTICA,29/10/2021,08/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",297.99
265,CGH,2021-10-28 12:17:59.635862,GRUPO HN - NOVO NISSAN KICKS,29/10/2021,08/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,420.74
266,CGH,2021-10-28 12:17:59.635862,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,29/10/2021,08/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",316.18
267,CGH,2021-10-28 12:17:59.635862,GRUPO JC - MOVIDA CARGO,29/10/2021,08/11/2021,08:00,08:00," Doblo Cargo, ou similar ",482.77
268,CGH,2021-10-28 12:17:59.635862,GRUPO MJ - FURGÃO PREMIUM,29/10/2021,08/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",499.83
269,CGH,2021-10-28 12:17:59.635862,GRUPO MR - FURGÃO PREMIUM,29/10/2021,08/11/2021,08:00,08:00," Boxer, Jumper ou Similar ",560.73
270,GRU,2021-10-28 12:17:59.727030,GRUPO B - ECONÔMICO,29/10/2021,08/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",243.05
271,GRU,2021-10-28 12:17:59.727030,GRUPO BS - ECONÔMICO SEDAN,29/10/2021,08/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",257.78
272,GRU,2021-10-28 12:17:59.727030,GRUPO BX - ECONÔMICO PLUS,29/10/2021,08/11/2021,08:00,08:00, HB20 ou Similar ,244.79
273,GRU,2021-10-28 12:17:59.727030,GRUPO C - COMPACTO,29/10/2021,08/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",275.1
274,GRU,2021-10-28 12:17:59.727030,GRUPO D - HATCH AUTOMÁTICO,29/10/2021,08/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",288.09
275,GRU,2021-10-28 12:17:59.727030,GRUPO G - SUV MANUAL,29/10/2021,08/11/2021,08:00,08:00, Duster ou similar ,271.15
276,GRU,2021-10-28 12:17:59.727030,GRUPO H - SUV AUTOMÁTICA,29/10/2021,08/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",275.48
277,GRU,2021-10-28 12:17:59.727030,GRUPO HN - NOVO NISSAN KICKS,29/10/2021,08/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,482.52
278,GRU,2021-10-28 12:17:59.727030,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,29/10/2021,08/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",293.67
279,GRU,2021-10-28 12:17:59.727030,GRUPO HX - SUV AUTOMÁTICA PLUS,29/10/2021,08/11/2021,08:00,08:00," Creta, T-cross ou Similar ",453.93
280,GRU,2021-10-28 12:17:59.727030,GRUPO J - MINIVAN,29/10/2021,08/11/2021,08:00,08:00," Doblo Passeio, Spin ou similar ",423.25
281,GRU,2021-10-28 12:17:59.727030,GRUPO JC - MOVIDA CARGO,29/10/2021,08/11/2021,08:00,08:00," Doblo Cargo, ou similar ",463.12
282,GRU,2021-10-28 12:17:59.727030,GRUPO K - MINIVAN AUTOMÁTICA,29/10/2021,08/11/2021,08:00,08:00, Spin ou similar ,440.57
283,GRU,2021-10-28 12:17:59.727030,GRUPO KX - SUV PREMIUM 7 Lugares,29/10/2021,08/11/2021,08:00,08:00," Tiguan 7L, Tiggo 8 7L ou similar ",853.69
284,GRU,2021-10-28 12:17:59.727030,GRUPO MJ - FURGÃO PREMIUM,29/10/2021,08/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",574.4
285,GRU,2021-10-28 12:17:59.727030,GRUPO SX - CAMINHONETE 4X4,29/10/2021,08/11/2021,08:00,08:00, Toro ou Similar (Mec e Aut) ,1126.29
286,GRU,2021-10-28 12:17:59.727030,GRUPO XE - EXECUTIVO ELÉTRICO,29/10/2021,08/11/2021,08:00,08:00, LEAF ou similar ,333.54
287,CGH,2021-10-28 12:18:05.627550,GRUPO AX - MOVIDA ON,01/11/2021,11/11/2021,08:00,08:00, Mobi Like ou similar ,211.56
288,CGH,2021-10-28 12:18:05.627550,GRUPO B - ECONÔMICO,01/11/2021,11/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",233.43
289,CGH,2021-10-28 12:18:05.627550,GRUPO BS - ECONÔMICO SEDAN,01/11/2021,11/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",253.13
290,CGH,2021-10-28 12:18:05.627550,GRUPO BX - ECONÔMICO PLUS,01/11/2021,11/11/2021,08:00,08:00, HB20 ou Similar ,235.17
291,CGH,2021-10-28 12:18:05.627550,GRUPO C - COMPACTO,01/11/2021,11/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",251.68
292,CGH,2021-10-28 12:18:05.627550,GRUPO D - HATCH AUTOMÁTICO,01/11/2021,11/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",264.66
293,CGH,2021-10-28 12:18:05.627550,GRUPO F - SEDAN COMPACTO S,01/11/2021,11/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",263.52
294,CGH,2021-10-28 12:18:05.627550,GRUPO FX - SEDAN AUTOMÁTICO,01/11/2021,11/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",300.27
295,CGH,2021-10-28 12:18:05.627550,GRUPO H - SUV AUTOMÁTICA,01/11/2021,11/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",329.72
296,CGH,2021-10-28 12:18:05.627550,GRUPO HN - NOVO NISSAN KICKS,01/11/2021,11/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,463.79
297,CGH,2021-10-28 12:18:05.627550,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,01/11/2021,11/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",347.91
298,CGH,2021-10-28 12:18:05.627550,GRUPO J - MINIVAN,01/11/2021,11/11/2021,08:00,08:00," Doblo Passeio, Spin ou similar ",423.25
299,CGH,2021-10-28 12:18:05.627550,GRUPO JC - MOVIDA CARGO,01/11/2021,11/11/2021,08:00,08:00," Doblo Cargo, ou similar ",463.12
300,CGH,2021-10-28 12:18:05.627550,GRUPO MJ - FURGÃO PREMIUM,01/11/2021,11/11/2021,08:00,08:00," Expert, Jumpy ou Similar ",529.23
301,CGH,2021-10-28 12:18:05.627550,GRUPO MR - FURGÃO PREMIUM,01/11/2021,11/11/2021,08:00,08:00," Boxer, Jumper ou Similar ",560.73
302,CGH,2021-10-28 12:18:05.627550,GRUPO QX - EXECUTIVO AUTOMÁTICO,01/11/2021,11/11/2021,08:00,08:00," Cruze sedan/Hatch, Jetta, Corolla, e Similar ",524.41
303,GRU,2021-10-28 12:18:41.620915,GRUPO AX - MOVIDA ON,01/11/2021,11/11/2021,08:00,08:00, Mobi Like ou similar ,172.26
304,GRU,2021-10-28 12:18:41.620915,GRUPO B - ECONÔMICO,01/11/2021,11/11/2021,08:00,08:00," Uno, Onix, Gol, Argo, ou similar ",196.88
305,GRU,2021-10-28 12:18:41.620915,GRUPO BS - ECONÔMICO SEDAN,01/11/2021,11/11/2021,08:00,08:00," Logan, Versa, Onix Plus ou Similar ",211.61
306,GRU,2021-10-28 12:18:41.620915,GRUPO BX - ECONÔMICO PLUS,01/11/2021,11/11/2021,08:00,08:00, HB20 ou Similar ,198.62
307,GRU,2021-10-28 12:18:41.620915,GRUPO C - COMPACTO,01/11/2021,11/11/2021,08:00,08:00," Gol, Sandero, 208, HB20, ou similar ",228.93
308,GRU,2021-10-28 12:18:41.620915,GRUPO D - HATCH AUTOMÁTICO,01/11/2021,11/11/2021,08:00,08:00," HB20, Polo, Sandero, ou similar ",241.92
309,GRU,2021-10-28 12:18:41.620915,GRUPO F - SEDAN COMPACTO S,01/11/2021,11/11/2021,08:00,08:00," Voyage, Virtus, KA+, ou similar ",227.46
310,GRU,2021-10-28 12:18:41.620915,GRUPO FX - SEDAN AUTOMÁTICO,01/11/2021,11/11/2021,08:00,08:00," HB20S, Versa, Onix ou Similar ",263.72
311,GRU,2021-10-28 12:18:41.620915,GRUPO G - SUV MANUAL,01/11/2021,11/11/2021,08:00,08:00, Duster ou similar ,219.56
312,GRU,2021-10-28 12:18:41.620915,GRUPO H - SUV AUTOMÁTICA,01/11/2021,11/11/2021,08:00,08:00," C4, 2008, Duster ou similar ",223.89
313,GRU,2021-10-28 12:18:41.620915,GRUPO HN - NOVO NISSAN KICKS,01/11/2021,11/11/2021,08:00,08:00, Novo Nissan Kicks ou similar ,422.66
314,GRU,2021-10-28 12:18:41.620915,GRUPO HW - SUV AUTOMÁTICA INTERMEDIÁRIA,01/11/2021,11/11/2021,08:00,08:00," Renegade, Nivus, T-cross 1.0 TSI ou Similar ",242.07
315,GRU,2021-10-28 12:18:41.620915,GRUPO HX - SUV AUTOMÁTICA PLUS,01/11/2021,11/11/2021,08:00,08:00," Creta, T-cross ou Similar ",394.08
316,GRU,2021-10-28 12:18:41.620915,GRUPO J - MINIVAN,01/11/2021,11/11/2021,08:00,08:00," Doblo Passeio, Spin ou similar ",423.25
317,GRU,2021-10-28 12:18:41.620915,GRUPO JC - MOVIDA CARGO,01/11/2021,11/11/2021,08:00,08:00," Doblo Cargo, ou similar ",463.12
318,GRU,2021-10-28 12:18:41.620915,GRUPO K - MINIVAN AUTOMÁTICA,01/11/2021,11/11/2021,08:00,08:00, Spin ou similar ,440.57
